"Compound ID","SMILES","Library","Shipment","Plate Name","Source Well","Lab Visit","Soak DB Entry","Sample Name","Mounting Result","Soak DB Comments","Data Collection Date","Data Collection Outcome","Resolution","Refinement Outcome","Status","Date Last Updated","Fragalysis","PDB Code","Zenodo Status","Postera Series","Rapid Fire inhibition at 50 uM","Rapid Fire avg IC50 (uM)","Fluorescence inhibition at 50 uM","Fluorescence avg IC50 (uM)","Trypsin IC50","NMR std ratio"
"LON-WEI-adc59df6-43","CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NC=2C=CC=3OCOC3C2)C=4C=CC=NC4)C(=O)C=C","MoonShot","Moonshot_shipment_7","1181202-Y4-03","H06","lb18145-158","lb18145-158-652","","FAIL: No co-crystals","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",100,62.0559625474901,60.383215,36.0680676361585,72.5269494139301,
"LON-WEI-adc59df6-66","CC(COC=1C=CC=C(F)C1)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C","MoonShot","Moonshot_shipment_7","1181202-Y4-03","I06","lb18145-158","lb18145-158-653","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",0,,-5.54325,,,
"LON-WEI-adc59df6-102","CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC=2CCCC=CC2C1)C=3C=CC=NC3","MoonShot","Moonshot_shipment_7","1181202-Y4-03","J06","lb18145-158","lb18145-158-654","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",0,,25.910955,,,
"LON-WEI-adc59df6-96","CC(C)(C)NC(=O)C(N(C1CCOC1=O)C(=O)C=C)C=2C=CC=NC2","MoonShot","Moonshot_shipment_7","1181202-Y4-03","K06","lb18145-158","lb18145-158-655","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",0,,-7.6254295,,,
"DAN-LON-a5fc619e-3","CC(C)CC1CN(CCN1CC=2C=CC=C(Cl)C2)C(=O)CCl","MoonShot","Moonshot_shipment_7","1181202-Y4-03","AD05","lb18145-158","lb18145-158-656","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",100,0.514714765593202,99.47946,0.784006101017361,99,
"JOR-UNI-2fc98d0b-12","ClC=1C=CC=C(C1)N(CCC2CCCCC2)C(=O)NC=3C=CC=NC3","MoonShot","Moonshot_shipment_7","1181202-Y4-03","AA05","lb18145-158","lb18145-158-657","","FAIL: No co-crystals","Co-crystallisation",,"None",,,"Stopped",,,,,"3-aminopyridine-like",78.9446538442645,3.30035664032594,88.791675,3.05667196423036,99,
"ALP-POS-3b848b35-2","ClC=1C=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C=C(OC4CC(=O)N4)C1","MoonShot","Moonshot_shipment_22","1181202-Y4-17","D05","lb18145-158","lb18145-158-2393","Mpro-x11825","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:35:59","success",,,,"2020-12-04",,,,"3-aminopyridine-like",,0.157256567141676,,0.202959221682447,,123.3392485
"MAT-POS-f42f3716-1","CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(C2)C=3C=CC(=CC3)C4CC4(F)F","MoonShot","Moonshot_shipment_22","1181202-Y4-17","H05","lb18145-158","lb18145-158-2394","Mpro-x11826","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:12:59","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"3-aminopyridine-like",,2.83199981233682,,8.4388464044622,,
"MAT-POS-fa06b69f-6","OC1OC(=NC1=CC1=CC=C(S1)N1CCOCC1)C1=CC=CS1","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","F05","lb18145-158","lb18145-158-2395","Mpro-x11827","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:12:21","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"None",91.695,0.706178521208012,,0.695682513663216,,
"TAT-ENA-80bfd3e5-32","CC1=CC(C(=O)CCl)=C(C)N1CC2COC=3C=CC=CC3O2","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","B05","lb18145-158","lb18145-158-2396","Mpro-x11828","OK: No comment:No comment","Co-crystallisation","2020-10-14 21:17:27","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"None",82.18,4.15300297004997,,2.81797537437076,,
"TAT-ENA-80bfd3e5-36","CCN(C=1C=CC=CC1)S(=O)(=O)C=2C=CC(OC)=C(NC(=O)CCl)C2","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","I05","lb18145-158","lb18145-158-2397","Mpro-x11829","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:16:13","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"None",61.24,6.95658919314865,,3.22879883713307,,
"ERI-UCB-a0b0dbcb-12","OC=1C=C(C(=O)N2CCN(CC=3C=CC=C(Cl)C3)CC2)C=4C=CC=CC4N1","MoonShot","Moonshot_shipment_24b","1181202-Y4-20","AC05","lb18145-158","lb18145-158-2398","Mpro-x11830","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:20:51","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"quinolones",50.93,,,4.57134210135622,,76.92596255
"DUN-NEW-f8ce3686-22","CS(=O)(=O)N1CCN(CC1C=2C=CC=CC2)C(=O)CCl","MoonShot","Moonshot_shipment_5","1181202-Y4-01","X06","lb18145-158","lb18145-158-2400","Mpro-x11832","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:21:06","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"piperazine-chloroacetamide",95.9191679784277,3.30858329458321,69.45781,10.562354385868,99,
"MED-COV-4280ac29-13","CC1CN(CC=2C=CC=C(Cl)C2)CCN1C(=O)CCl","MoonShot","Moonshot_shipment_5","1181202-Y4-01","U06","lb18145-158","lb18145-158-2401","Mpro-x11833","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:23:18","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"piperazine-chloroacetamide",100,2.07742842875012,93.8952,7.73331386482561,99,
"MAT-POS-ee51dedd-2","ClCC(=O)N1CCN(CC1)S(=O)(=O)C=2C=CSC2","MoonShot","Moonshot_shipment_6","1181202-Y4-02","E05","lb18145-158","lb18145-158-2402","Mpro-x11834","OK: No comment:No comment","Co-crystallisation","2020-10-15 11:14:03","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"piperazine-chloroacetamide",,0.484414563768121,73.74619,1.63084331612158,99,
"NIR-THE-0d6461ce-8","CC=1C=C(Cl)C=C(CC2CCN(CC2)C(=O)CCl)C1","MoonShot","Moonshot_shipment_7","1181202-Y4-03","D06","lb18145-158","lb18145-158-2403","Mpro-x11835","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:22:40","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"None",100,1.23554350220362,98.327615,3.57437118025072,,
"MED-COV-4280ac29-33","COCC=1C=C(Cl)C=C(CN2CCN(CC2)C(=O)CCl)C1","MoonShot","Moonshot_shipment_8","1181202-Y4-04","C06","lb18145-158","lb18145-158-2404","Mpro-x11836","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:27:43","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"piperazine-chloroacetamide",117.870864011586,1.30840673569603,99.86431,4.7737546475135,99,
"LOR-NEU-c8f11034-2","BrC=1C=CC(CN2C(=O)C(=O)C=3C=CC=C(Br)C23)=CC1","MoonShot","Moonshot_shipment_8","1181202-Y4-04","N06","lb18145-158","lb18145-158-2405","","FAIL: No comment:Cracked","Co-crystallisation",,"None",,,"Stopped",,,,,"Isatins",100,0.484744662916386,-1.150091,,,0
"LOR-NEU-c8f11034-5","BrC=1C=CC(CN2C(=O)C(=O)C=3C=CC=CC23)=CC1","MoonShot","Moonshot_shipment_8","1181202-Y4-04","AE05","lb18145-158","lb18145-158-2406","Mpro-x11837","OK: No comment:Cracked","Co-crystallisation","2020-10-14 20:25:54","success",,,,"2020-12-04",,,,"Isatins",100,0.747439385846677,0.43852394,198,,72.5533095086178
"MAT-POS-fa06b69f-6","OC1OC(=NC1=CC1=CC=C(S1)N1CCOCC1)C1=CC=CS1","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","F05","lb18145-158","lb18145-158-2407","Mpro-x11838","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:32:58","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"None",91.695,0.706178521208012,,0.695682513663216,,
"TAT-ENA-80bfd3e5-32","CC1=CC(C(=O)CCl)=C(C)N1CC2COC=3C=CC=CC3O2","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","B05","lb18145-158","lb18145-158-2408","Mpro-x11839","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:46:31","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"None",82.18,4.15300297004997,,2.81797537437076,,
"TAT-ENA-80bfd3e5-36","CCN(C=1C=CC=CC1)S(=O)(=O)C=2C=CC(OC)=C(NC(=O)CCl)C2","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","I05","lb18145-158","lb18145-158-2409","Mpro-x11840","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:37:12","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"None",61.24,6.95658919314865,,3.22879883713307,,
"DUN-NEW-f8ce3686-22","CS(=O)(=O)N1CCN(CC1C=2C=CC=CC2)C(=O)CCl","MoonShot","Moonshot_shipment_5","1181202-Y4-01","X06","lb18145-158","lb18145-158-2410","Mpro-x11841","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:42:25","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"piperazine-chloroacetamide",95.9191679784277,3.30858329458321,69.45781,10.562354385868,99,
"MAT-POS-2db6411e-2","OC=1C=C(Cl)C=C(CN2CCN(CC2)C(=O)CCl)C1","MoonShot","Moonshot_shipment_5","1181202-Y4-01","I06","lb18145-158","lb18145-158-2411","Mpro-x11842","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:42:11","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"piperazine-chloroacetamide",98.8615965175399,1.56892614752099,89.51881,12.91844908314,99,
"MED-COV-4280ac29-13","CC1CN(CC=2C=CC=C(Cl)C2)CCN1C(=O)CCl","MoonShot","Moonshot_shipment_5","1181202-Y4-01","U06","lb18145-158","lb18145-158-2412","Mpro-x11843","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:43:55","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"piperazine-chloroacetamide",100,2.07742842875012,93.8952,7.73331386482561,99,
"MAT-POS-ee51dedd-2","ClCC(=O)N1CCN(CC1)S(=O)(=O)C=2C=CSC2","MoonShot","Moonshot_shipment_6","1181202-Y4-02","E05","lb18145-158","lb18145-158-2413","Mpro-x11844","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:44:09","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"piperazine-chloroacetamide",,0.484414563768121,73.74619,1.63084331612158,99,
"NIR-THE-0d6461ce-8","CC=1C=C(Cl)C=C(CC2CCN(CC2)C(=O)CCl)C1","MoonShot","Moonshot_shipment_7","1181202-Y4-03","D06","lb18145-158","lb18145-158-2414","Mpro-x11845","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:45:20","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"None",100,1.23554350220362,98.327615,3.57437118025072,,
"MED-COV-4280ac29-33","COCC=1C=C(Cl)C=C(CN2CCN(CC2)C(=O)CCl)C1","MoonShot","Moonshot_shipment_8","1181202-Y4-04","C06","lb18145-158","lb18145-158-2415","Mpro-x11846","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:48:24","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"piperazine-chloroacetamide",117.870864011586,1.30840673569603,99.86431,4.7737546475135,99,
"LOR-NEU-c8f11034-5","BrC=1C=CC(CN2C(=O)C(=O)C=3C=CC=CC23)=CC1","MoonShot","Moonshot_shipment_8","1181202-Y4-04","AE05","lb18145-158","lb18145-158-2416","Mpro-x11847","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:50:02","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"Isatins",100,0.747439385846677,0.43852394,198,,72.5533095086178
"GIA-UNK-20b63697-2","Cl.ClCC(=O)N1CCN(CC1)C(C2CCOCC2)C=3C=CC=CC3","MoonShot","Moonshot_shipment_9","1181202-Y4-05","R06","lb18145-158","lb18145-158-2417","Mpro-x11848","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:50:34","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"piperazine-chloroacetamide",84.759203055,1.68800000436081,102.98405,20.726390543875,99,
"MAT-POS-fa06b69f-6","OC1OC(=NC1=CC1=CC=C(S1)N1CCOCC1)C1=CC=CS1","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","F05","lb18145-158","lb18145-158-2418","Mpro-x11849","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:54:26","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"None",91.695,0.706178521208012,,0.695682513663216,,
"TAT-ENA-80bfd3e5-32","CC1=CC(C(=O)CCl)=C(C)N1CC2COC=3C=CC=CC3O2","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","B05","lb18145-158","lb18145-158-2419","Mpro-x11850","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:55:26","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"None",82.18,4.15300297004997,,2.81797537437076,,
"TAT-ENA-80bfd3e5-36","CCN(C=1C=CC=CC1)S(=O)(=O)C=2C=CC(OC)=C(NC(=O)CCl)C2","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","I05","lb18145-158","lb18145-158-2420","Mpro-x11851","OK: No comment:No comment","Co-crystallisation","2020-10-15 11:13:09","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"None",61.24,6.95658919314865,,3.22879883713307,,
"MED-COV-4280ac29-13","CC1CN(CC=2C=CC=C(Cl)C2)CCN1C(=O)CCl","MoonShot","Moonshot_shipment_5","1181202-Y4-01","U06","lb18145-158","lb18145-158-2422","Mpro-x11853","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:02:39","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"piperazine-chloroacetamide",100,2.07742842875012,93.8952,7.73331386482561,99,
"MED-COV-4280ac29-33","COCC=1C=C(Cl)C=C(CN2CCN(CC2)C(=O)CCl)C1","MoonShot","Moonshot_shipment_8","1181202-Y4-04","C06","lb18145-158","lb18145-158-2423","Mpro-x11854","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:02:48","success",,"7 - Analysed & Rejected","Stopped","2020-10-26",,,,"piperazine-chloroacetamide",117.870864011586,1.30840673569603,99.86431,4.7737546475135,99,
"LOR-NEU-c8f11034-2","BrC=1C=CC(CN2C(=O)C(=O)C=3C=CC=C(Br)C23)=CC1","MoonShot","Moonshot_shipment_8","1181202-Y4-04","N06","lb18145-158","lb18145-158-2424","Mpro-x11855","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:04:05","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"Isatins",100,0.484744662916386,-1.150091,,,0
"GIA-UNK-20b63697-2","Cl.ClCC(=O)N1CCN(CC1)C(C2CCOCC2)C=3C=CC=CC3","MoonShot","Moonshot_shipment_9","1181202-Y4-05","R06","lb18145-158","lb18145-158-2425","Mpro-x11856","OK: No comment:No comment","Co-crystallisation","2020-10-14 20:07:30","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"piperazine-chloroacetamide",84.759203055,1.68800000436081,102.98405,20.726390543875,99,
"MAT-POS-fa06b69f-6","OC1OC(=NC1=CC1=CC=C(S1)N1CCOCC1)C1=CC=CS1","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","F05","lb18145-158","lb18145-158-2426","Mpro-x11857","OK: No comment:No comment","Co-crystallisation","2020-10-14 18:43:34","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"None",91.695,0.706178521208012,,0.695682513663216,,
"TAT-ENA-80bfd3e5-32","CC1=CC(C(=O)CCl)=C(C)N1CC2COC=3C=CC=CC3O2","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","B05","lb18145-158","lb18145-158-2427","Mpro-x11858","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:11:49","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"None",82.18,4.15300297004997,,2.81797537437076,,
"TAT-ENA-80bfd3e5-36","CCN(C=1C=CC=CC1)S(=O)(=O)C=2C=CC(OC)=C(NC(=O)CCl)C2","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","I05","lb18145-158","lb18145-158-2428","Mpro-x11859","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:11:33","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"None",61.24,6.95658919314865,,3.22879883713307,,
"DUN-NEW-f8ce3686-22","CS(=O)(=O)N1CCN(CC1C=2C=CC=CC2)C(=O)CCl","MoonShot","Moonshot_shipment_5","1181202-Y4-01","X06","lb18145-158","lb18145-158-2429","Mpro-x11860","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:14:40","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"piperazine-chloroacetamide",95.9191679784277,3.30858329458321,69.45781,10.562354385868,99,
"MAT-POS-2db6411e-2","OC=1C=C(Cl)C=C(CN2CCN(CC2)C(=O)CCl)C1","MoonShot","Moonshot_shipment_5","1181202-Y4-01","I06","lb18145-158","lb18145-158-2430","Mpro-x11861","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:14:16","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"piperazine-chloroacetamide",98.8615965175399,1.56892614752099,89.51881,12.91844908314,99,
"MED-COV-4280ac29-13","CC1CN(CC=2C=CC=C(Cl)C2)CCN1C(=O)CCl","MoonShot","Moonshot_shipment_5","1181202-Y4-01","U06","lb18145-158","lb18145-158-2431","Mpro-x11862","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:17:23","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"piperazine-chloroacetamide",100,2.07742842875012,93.8952,7.73331386482561,99,
"MED-COV-4280ac29-33","COCC=1C=C(Cl)C=C(CN2CCN(CC2)C(=O)CCl)C1","MoonShot","Moonshot_shipment_8","1181202-Y4-04","C06","lb18145-158","lb18145-158-2432","Mpro-x11863","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:19:13","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"piperazine-chloroacetamide",117.870864011586,1.30840673569603,99.86431,4.7737546475135,99,
"LOR-NEU-c8f11034-2","BrC=1C=CC(CN2C(=O)C(=O)C=3C=CC=C(Br)C23)=CC1","MoonShot","Moonshot_shipment_8","1181202-Y4-04","N06","lb18145-158","lb18145-158-2433","Mpro-x11864","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:21:48","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"Isatins",100,0.484744662916386,-1.150091,,,0
"LOR-NEU-c8f11034-5","BrC=1C=CC(CN2C(=O)C(=O)C=3C=CC=CC23)=CC1","MoonShot","Moonshot_shipment_8","1181202-Y4-04","AE05","lb18145-158","lb18145-158-2434","Mpro-x11865","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:26:52","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"Isatins",100,0.747439385846677,0.43852394,198,,72.5533095086178
"GIA-UNK-20b63697-2","Cl.ClCC(=O)N1CCN(CC1)C(C2CCOCC2)C=3C=CC=CC3","MoonShot","Moonshot_shipment_9","1181202-Y4-05","R06","lb18145-158","lb18145-158-2435","Mpro-x11866","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:27:17","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"piperazine-chloroacetamide",84.759203055,1.68800000436081,102.98405,20.726390543875,99,
"MAT-POS-fa06b69f-6","OC1OC(=NC1=CC1=CC=C(S1)N1CCOCC1)C1=CC=CS1","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","F05","lb18145-158","lb18145-158-2436","Mpro-x11867","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:30:12","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"None",91.695,0.706178521208012,,0.695682513663216,,
"TAT-ENA-80bfd3e5-32","CC1=CC(C(=O)CCl)=C(C)N1CC2COC=3C=CC=CC3O2","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","B05","lb18145-158","lb18145-158-2437","Mpro-x11868","OK: No comment:No comment","Co-crystallisation","2020-10-15 11:17:12","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"None",82.18,4.15300297004997,,2.81797537437076,,
"TAT-ENA-80bfd3e5-36","CCN(C=1C=CC=CC1)S(=O)(=O)C=2C=CC(OC)=C(NC(=O)CCl)C2","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","I05","lb18145-158","lb18145-158-2438","Mpro-x11869","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:33:56","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"None",61.24,6.95658919314865,,3.22879883713307,,
"PAU-UNI-8cdd41c7-1","ClCC(=O)N1CCN(CC=2C=C(Cl)C=C(Cl)C2)CC1","MoonShot","Moonshot_shipment_5","1181202-Y4-01","V06","lb18145-158","lb18145-158-2439","","FAIL: No comment:Cracked","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",100,0.475467581525766,69.11789,1.88943429591092,99,
"MAT-POS-2db6411e-2","OC=1C=C(Cl)C=C(CN2CCN(CC2)C(=O)CCl)C1","MoonShot","Moonshot_shipment_5","1181202-Y4-01","I06","lb18145-158","lb18145-158-2440","Mpro-x11870","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:36:13","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"piperazine-chloroacetamide",98.8615965175399,1.56892614752099,89.51881,12.91844908314,99,
"MED-COV-4280ac29-13","CC1CN(CC=2C=CC=C(Cl)C2)CCN1C(=O)CCl","MoonShot","Moonshot_shipment_5","1181202-Y4-01","U06","lb18145-158","lb18145-158-2441","Mpro-x11871","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:35:30","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"piperazine-chloroacetamide",100,2.07742842875012,93.8952,7.73331386482561,99,
"NIR-THE-0d6461ce-8","CC=1C=C(Cl)C=C(CC2CCN(CC2)C(=O)CCl)C1","MoonShot","Moonshot_shipment_7","1181202-Y4-03","D06","lb18145-158","lb18145-158-2442","Mpro-x11872","OK: No comment:No comment","Co-crystallisation","2020-10-14 19:38:19","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"None",100,1.23554350220362,98.327615,3.57437118025072,,
"MED-COV-4280ac29-33","COCC=1C=C(Cl)C=C(CN2CCN(CC2)C(=O)CCl)C1","MoonShot","Moonshot_shipment_8","1181202-Y4-04","C06","lb18145-158","lb18145-158-2443","Mpro-x11873","OK: No comment:No comment","Co-crystallisation","2020-10-14 21:40:26","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"piperazine-chloroacetamide",117.870864011586,1.30840673569603,99.86431,4.7737546475135,99,
"LOR-NEU-c8f11034-5","BrC=1C=CC(CN2C(=O)C(=O)C=3C=CC=CC23)=CC1","MoonShot","Moonshot_shipment_8","1181202-Y4-04","AE05","lb18145-158","lb18145-158-2444","Mpro-x11874","OK: No comment:No comment","Co-crystallisation","2020-10-14 21:45:18","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"Isatins",100,0.747439385846677,0.43852394,198,,72.5533095086178
"GIA-UNK-20b63697-2","Cl.ClCC(=O)N1CCN(CC1)C(C2CCOCC2)C=3C=CC=CC3","MoonShot","Moonshot_shipment_9","1181202-Y4-05","R06","lb18145-158","lb18145-158-2445","Mpro-x11875","OK: No comment:No comment","Co-crystallisation","2020-10-14 21:43:47","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"piperazine-chloroacetamide",84.759203055,1.68800000436081,102.98405,20.726390543875,99,
"MAT-POS-fa06b69f-6","OC1OC(=NC1=CC1=CC=C(S1)N1CCOCC1)C1=CC=CS1","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","F05","lb18145-158","lb18145-158-2446","Mpro-x11876","OK: No comment:No comment","Co-crystallisation","2020-10-14 21:45:31","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"None",91.695,0.706178521208012,,0.695682513663216,,
"TAT-ENA-80bfd3e5-32","CC1=CC(C(=O)CCl)=C(C)N1CC2COC=3C=CC=CC3O2","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","B05","lb18145-158","lb18145-158-2447","Mpro-x11877","OK: No comment:No comment","Co-crystallisation","2020-10-14 21:46:45","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"None",82.18,4.15300297004997,,2.81797537437076,,
"TAT-ENA-80bfd3e5-36","CCN(C=1C=CC=CC1)S(=O)(=O)C=2C=CC(OC)=C(NC(=O)CCl)C2","MoonShot","Moonshot_shipment_24a","1181202-Y4-19","I05","lb18145-158","lb18145-158-2448","Mpro-x11878","OK: No comment:No comment","Co-crystallisation","2020-10-14 21:54:11","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"None",61.24,6.95658919314865,,3.22879883713307,,
"DUN-NEW-f8ce3686-22","CS(=O)(=O)N1CCN(CC1C=2C=CC=CC2)C(=O)CCl","MoonShot","Moonshot_shipment_5","1181202-Y4-01","X06","lb18145-158","lb18145-158-2449","Mpro-x11879","OK: No comment:No comment","Co-crystallisation","2020-10-14 21:50:45","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"piperazine-chloroacetamide",95.9191679784277,3.30858329458321,69.45781,10.562354385868,99,
"MAT-POS-2db6411e-2","OC=1C=C(Cl)C=C(CN2CCN(CC2)C(=O)CCl)C1","MoonShot","Moonshot_shipment_5","1181202-Y4-01","I06","lb18145-158","lb18145-158-2450","Mpro-x11880","OK: No comment:No comment","Co-crystallisation","2020-10-14 21:52:52","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"piperazine-chloroacetamide",98.8615965175399,1.56892614752099,89.51881,12.91844908314,99,
"MED-COV-4280ac29-13","CC1CN(CC=2C=CC=C(Cl)C2)CCN1C(=O)CCl","MoonShot","Moonshot_shipment_5","1181202-Y4-01","U06","lb18145-158","lb18145-158-2451","Mpro-x11881","OK: No comment:No comment","Co-crystallisation","2020-10-14 21:54:28","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"piperazine-chloroacetamide",100,2.07742842875012,93.8952,7.73331386482561,99,
"MAT-POS-ee51dedd-2","ClCC(=O)N1CCN(CC1)S(=O)(=O)C=2C=CSC2","MoonShot","Moonshot_shipment_6","1181202-Y4-02","E05","lb18145-158","lb18145-158-2452","Mpro-x11882","OK: No comment:No comment","Co-crystallisation","2020-10-14 21:58:03","success",,"7 - Analysed & Rejected","Stopped","2020-11-01",,,,"piperazine-chloroacetamide",,0.484414563768121,73.74619,1.63084331612158,99,
